155565,"Opening the Certificate of Great Luck, %NICK%  gets<art|2239|Регалию Палача|#f26303|1>",0
155566,"Opening the Certificate of Great Luck, %NICK%  gets<art|4649|Усиленную Регалию Духовности|#f26303|1>\n",0
155567,"Opening the Certificate of Great Luck, %NICK%  gets<art|4651|Усиленную Регалию Надзора|#f26303|1>\n",0
155568,"Opening the Certificate of Great Luck, %NICK%  gets<art|4650|Усиленную Регалию Экзорцизма|#f26303|1>",0
155569,"Opening the Certificate of Great Luck, %NICK%  gets<art|4652|Усиленную Регалию Палача|#f26303|1>",0
155574,"Opening the Certificate of Great Luck, %NICK%  gets<art|2246|Плащ Смотрителя Болот|#f26303|1>",0
155575,"Opening the Certificate of Great Luck, %NICK%  gets<art|2248|Плащ Вулканической Руды|#f26303|1>",0
155577,"Opening the Certificate of Great Luck, %NICK%  gets<art|2249|Плащ Смотрителя Пустошей|#f26303|1>",0
155578,"Opening the Certificate of Great Luck, %NICK%  gets<art|4654|Усиленный Плащ Смотрителя Болот|#f26303|1>",0
155579,"Opening the Certificate of Great Luck, %NICK%  gets<art|4656|Усиленный Плащ Вулканической Руды|#f26303|1>",0
155580,"Opening the Certificate of Great Luck, %NICK%  gets<art|4655|Усиленный Плащ Хрупкого Льда|#f26303|1>",0
155581,"Opening the Certificate of Great Luck, %NICK%  gets<art|4657|Усиленный Плащ Смотрителя Пустошей|#f26303|1>",0
155582,"Opening the Certificate of Great Luck, %NICK%  gets:<art|4648|Усиленную Регалию Рубелла|#f26303|1>",0
155583,"Opening the Certificate of Great Luck, %NICK%  gets:<art|2240|Сумку Лекаря|#f26303|1>",0
155776,"Opening the Certificate of Great Luck, %NICK%  gets:<art|4157|Обычную руну Света|#55625d|1>",0
155777,"Opening the Certificate of Great Luck, %NICK%  gets:<art|4159|Обычную руну успокоения|#55625d|1>",0
155780,"Opening the Certificate of Great Luck, %NICK%  gets:<art|4163|Обычную руну опережения|#55625d|1>",0
155782,"Opening the Certificate of Great Luck, %NICK%  gets:<art|4158|Заговорённую руну Света|#00a92f|1>",0
155783,"Opening the Certificate of Great Luck, %NICK%  gets:<art|4160|Заговорённую руну успокоения|#00a92f|1>",0
155785,"Opening the Certificate of Great Luck, %NICK%  gets <art|8996|Волшебную руну Света|#0c00c4|1>",0
155786,"Opening the Certificate of Great Luck, %NICK%  gets <art|9001|Волшебную руну Успокоения|#0c00c4|1>",0
155787,"Opening the Certificate of Great Luck, %NICK%  gets:<art|8998|Волшебную руну Коварства|#0c00c4|1>",0
155788,"Opening the Chest, %NICK%  gets <art|4157|Обычную руну Света|#55625d|1>",0
155789,"Opening the Chest, %NICK%  gets <art|4159|Обычную руну успокоения|#55625d|1>\n",0
155792,"Opening the Chest, %NICK%  gets <art|4163|Обычную руну опережения|#55625d|1>",0
155794,"Opening the Chest, %NICK%  gets <art|4158|Заговорённую руну Света|#00a92f|1>",0
155795,"Opening the Chest, %NICK%  gets <art|4160|Заговорённую руну успокоения|#00a92f|1>",0
155797,"Opening the Chest, %NICK%  gets <art|8996|Волшебную руну Света|#0c00c4|1>",0
155798,"Opening the Chest, %NICK%  gets <art|9001|Волшебную руну Успокоения|#0c00c4|1>",0
155799,"Opening the Chest, %NICK%  gets <art|8998|Волшебную руну Коварства|#0c00c4|1>\n",0
155824,"Opening the Certificate of Great Luck, %NICK%  gets:<art|4164|Заговорённую руну опережения|#00a92f|1>",0
155825,"Opening the Certificate of Great Luck, %NICK%  gets:<art|4166|Заговорённую руну опережения|#00a92f|1>",0
155827,"Opening the Chest, %NICK%  gets <art|4164|Заговорённую руну опережения|#00a92f|1>\n",0
155897,"%NICK% gets the rare loot:<art|64|Шлем Черного рыцаря|#f26303|1>",0
155898,"%NICK% gets the rare loot:<art|62|Доспех Черного рыцаря|#f26303|1>",0
155899,"%NICK% gets the rare loot:<art|67|Кольчугу Черного рыцаря|#f26303|1>",0
155900,"%NICK% gets the rare loot:<art|69|Поножи Черного рыцаря|#f26303|1>",0
155901,"%NICK% gets the rare loot:<art|66|Сапоги Черного рыцаря|#f26303|1>",0
155902,"%NICK% gets the rare loot:<art|65|Наплечники Черного рыцаря|#f26303|1>",0
155903,"%NICK% gets the rare loot:<art|68|Перчатки Черного рыцаря|#f26303|1>",0
155904,"%NICK% gets the rare loot:<art|63|Алебарду Черного рыцаря|#f26303|1>",0
155905,"%NICK% gets the rare loot:<art|3541|Кольцо Черного рыцаря|#f26303|1>",0
155906,"%NICK% gets the rare loot:<art|3542|Амулет Черного рыцаря|#f26303|1>",0
155907,"%NICK% gets the rare loot:<art|59|Шлем Охотника за головами|#f26303|1>",0
155908,"%NICK% gets the rare loot:<art|53|Доспех Охотника за головами|#f26303|1>",0
155912,"%NICK% gets the rare loot:<art|54|Наплечники Охотника за головами|#f26303|1>",0
155913,"%NICK% gets the rare loot:<art|57|Перчатки Охотника за головами|#f26303|1>",0
155914,"%NICK% gets the rare loot:<art|58|Огнемет|#f26303|1>",0
155916,"%NICK% gets the rare loot:<art|3544|Амулет Охотника за головами|#f26303|1>",0
155917,"%NICK% gets the rare loot:<art|8384|Шлем Неукротимого разрушителя|#f26303|1>",0
155918,"%NICK% gets the rare loot:<art|8381|Броню Неукротимого разрушителя|#f26303|1>",0
155919,"%NICK% gets the rare loot:<art|8382|Кольчугу Неукротимого разрушителя|#f26303|1>",0
155920,"%NICK% gets the rare loot:<art|8383|Поножи Неукротимого разрушителя|#f26303|1>",0
155921,"%NICK% gets the rare loot:<art|8385|Сапоги Неукротимого разрушителя|#f26303|1>",0
155922,"%NICK% gets the rare loot:<art|8387|Наплечники Неукротимого разрушителя|#f26303|1>",0
155923,"%NICK% gets the rare loot:<art|8386|Перчатки Неукротимого разрушителя|#f26303|1>",0
155924,"%NICK% gets the rare loot:<art|8388|Секиру Неукротимого разрушителя|#f26303|1>",0
155925,"%NICK% gets the rare loot:<art|8390|Кольцо Неукротимого разрушителя|#f26303|1>",0
155926,"%NICK% gets the rare loot:<art|8389|Амулет Неукротимого разрушителя|#f26303|1>",0
155927,"%NICK% gets the rare loot:<art|9788|Шлем Черного всадника|#f26303|1>",0
155928,"%NICK% gets the rare loot:<art|9786|Доспех Черного всадника|#f26303|1>",0
155929,"%NICK% gets the rare loot:<art|9791|Кольчугу Черного всадника|#f26303|1>",0
155930,"%NICK% gets the rare loot:<art|9793|Поножи Черного всадника|#f26303|1>",0
155931,"%NICK% gets the rare loot:<art|9790|Сапоги Черного всадника|#f26303|1>",0
155932,"%NICK% gets the rare loot:<art|9789|Наплечники Черного всадника|#f26303|1>",0
155933,"%NICK% gets the rare loot:<art|9792|Перчатки Черного всадника|#f26303|1>",0
155934,"%NICK% gets the rare loot:<art|9787|Двуручный меч Черного всадника|#f26303|1>",0
155935,"%NICK% gets the rare loot:<art|9794|Штурмовой шлем Бомбардира|#f26303|1>",0
155936,"%NICK% gets the rare loot:<art|9795|Штурмовой доспех Бомбардира|#f26303|1>",0
155938,"%NICK% gets the rare loot:<art|9797|Штурмовые поножи Бомбардира|#f26303|1>",0
155939,"%NICK% gets the rare loot:<art|9798|Штурмовые сапоги Бомбардира|#f26303|1>",0
155940,"%NICK% gets the rare loot:<art|9799|Штурмовые наплечники Бомбардира|#f26303|1>",0
155941,"%NICK% gets the rare loot:<art|9800|Штурмовые перчатки Бомбардира|#f26303|1>",0
157054,"Opening the Certificate of Great Luck, %NICK%  gets <art|11201|Волшебную руну баланса|#0c00c4|1>",0
157055,"Opening the Certificate of Great Luck, %NICK%  gets <art|11202|Волшебную руну опережения|#0c00c4|1>",0
157056,"Opening the Certificate of Great Luck, %NICK%  gets <art|11203|Волшебную руну слабости|#0c00c4|1>",0
157057,"Opening the Chest, %NICK%  gets <art|11201|Волшебную руну баланса|#0c00c4|1>",0
157058,"Opening the Chest, %NICK%  gets <art|11202|Волшебную руну опережения|#0c00c4|1>",0
157059,"Opening the Chest, %NICK%  gets <art|11203|Волшебную руну слабости|#0c00c4|1>\n",0
157088,"%NICK% gets the rare loot:<art|10037|Шлем ""Черный волколак""|#dc0600|1>",0
157089,"%NICK% gets the rare loot:<art|10038|Кираса ""Черный волколак""|#dc0600|1>",0
157090,"%NICK% gets the rare loot:<art|10039|Кольчуга ""Черный волколак""|#dc0600|1>",0
157091,"%NICK% gets the rare loot:<art|10040|Поножи ""Черный волколак""|#dc0600|1>",0
157092,"%NICK% gets the rare loot:<art|10041|Сапоги ""Черный волколак""|#dc0600|1>",0
157093,"%NICK% gets the rare loot:<art|10042|Наплечники ""Черный волколак""|#dc0600|1>",0
157094,"%NICK% gets the rare loot:<art|10043|Перчатки ""Черный волколак""|#dc0600|1>",0
157095,"%NICK% gets the rare loot:<art|10044|Двуручный меч ""Черный волколак""|#dc0600|1>",0
157096,"%NICK% gets the rare loot:<art|10045|Штурмовой шлем девастатора|#dc0600|1>",0
157097,"%NICK% gets the rare loot:<art|10046|Штурмовая кираса девастатора|#dc0600|1>",0
157098,"%NICK% gets the rare loot:<art|10047|Штурмовую кольчугу девастатора|#dc0600|1>",0
157099,"%NICK% gets the rare loot:<art|10048|Штурмовые поножи девастатора|#dc0600|1>",0
157100,"%NICK% gets the rare loot:<art|10049|Штурмовые сапоги девастатора|#dc0600|1>",0
157101,"%NICK% gets the rare loot:<art|10050|Штурмовые наплечники девастатора|#dc0600|1>",0
157102,"%NICK% gets the rare loot:<art|10051|Штурмовые перчатки девастатора|#dc0600|1>",0
157103,"%NICK% gets the rare loot:<art|10052|Штурмовой пневмомолот девастатора|#dc0600|1>",0
157114,"%NICK% gets the rare loot:<art|11685|Крепкий доспех повелителя стихий|#0c00c4|1>",0
157116,"%NICK% gets the rare loot:<art|11687|Крепкие поножи повелителя стихий|#0c00c4|1>",0
157117,"%NICK% gets the rare loot:<art|11688|Крепкие сапоги повелителя стихий|#0c00c4|1>",0
157118,"%NICK% gets the rare loot:<art|11689|Крепкие наплечники повелителя стихий|#0c00c4|1>",0
157119,"%NICK% gets the rare loot: <art|11690|Крепкие перчатки повелителя стихий|#0c00c4|1>",0
157121,"%NICK% gets the rare loot:<art|11692|Крепкий шлем сокрушителя|#0c00c4|1>",0
157122,"%NICK% gets the rare loot:<art|11693|Крепкий доспех сокрушителя|#0c00c4|1>",0
157123,"%NICK% gets the rare loot:<art|11694|Крепкую кольчугу сокрушителя|#0c00c4|1>",0
157124,"%NICK% gets the rare loot:<art|11695|Крепкие поножи сокрушителя|#0c00c4|1>",0
157125,"%NICK% gets the rare loot:<art|11696|Крепкие сапоги сокрушителя|#0c00c4|1>",0
157126,"%NICK% gets the rare loot:<art|11697|Крепкие наплечники сокрушителя|#0c00c4|1>",0
157127,"%NICK% gets the rare loot:<art|11698|Крепкие перчатки сокрушителя|#0c00c4|1>",0
157128,"%NICK% gets the rare loot:<art|11699|Крепкий молот сокрушителя|#0c00c4|1>",0
157129,"%NICK% gets the rare loot:<art|11774|Крепкий шлем стража|#0c00c4|1>",0
157130,"%NICK% gets the rare loot:<art|11775|Крепкая броня стража|#0c00c4|1>",0
157131,"%NICK% gets the rare loot:<art|11776|Крепкую кольчугу стража|#0c00c4|1>",0
157132,"%NICK% gets the rare loot:<art|11777|Крепкие поножи стража|#0c00c4|1>",0
157133,"%NICK% gets the rare loot:<art|11778|Крепкие сапоги стража|#0c00c4|1>",0
157134,"%NICK% gets the rare loot:<art|11780|Крепкие наплечники стража|#0c00c4|1>",0
157135,"%NICK% gets the rare loot:<art|11781|Крепкие перчатки стража|#0c00c4|1>",0
157136,"%NICK% gets the rare loot:<art|11782|Крепкая секира стража|#0c00c4|1>",0
157137,"%NICK% gets the rare loot:<art|11791|Крепкий шлем защитника|#0c00c4|1>",0
157138,"%NICK% gets the rare loot:<art|11792|Крепкую броню защитника|#0c00c4|1>",0
157139,"%NICK% gets the rare loot:<art|11793|Крепкую кольчугу защитника|#0c00c4|1>",0
157140,"%NICK% gets the rare loot:<art|11794|Крепкие поножи защитника|#0c00c4|1>",0
157141,"%NICK% gets the rare loot:<art|11795|Крепкие сапоги защитника|#0c00c4|1>",0
157142,"%NICK% gets the rare loot:<art|11796|Крепкие наплечники защитника|#0c00c4|1>",0
157143,"%NICK% gets the rare loot:<art|11797|Крепкие перчатки защитника|#0c00c4|1>",0
157144,"%NICK% gets the rare loot:<art|11798|Крепкое копье защитника|#0c00c4|1>",0
157173,"Opening the Chest, %NICK%  gets <art|12041|Героическую руну Света|#f26303|1>",0
157174,"Opening the Chest, %NICK%  gets <art|12043|Героическую руну Успокоения|#f26303|1>",0
157175,"Opening the Chest, %NICK%  gets <art|12042|Героическую руну Коварства|#f26303|1>\n",0
157176,"Opening the Chest, %NICK%  gets <art|12044|Героическую руну баланса|#f26303|1>",0
157177,"Opening the Chest, %NICK%  gets <art|12045|Героическую руну опережения|#f26303|1>",0
157178,"Opening the Chest, %NICK%  gets <art|12046|Героическую руну слабости|#f26303|1>\n",0
157182,"%NICK% gets the rare loot:<art|1814|Руну Героев|#f26303|1>",0
157183,"%NICK% gets the rare loot:<art|6338|Руну Ветеранов|#730d99|1>",0
157185,"%NICK% gets the rare loot:<art|9479|Шлем Неукротимого Берсерка|#f26303|1>",0
157186,"%NICK% gets the rare loot:<art|9476|Броню Неукротимого Берсерка|#f26303|1>",0
157187,"%NICK% gets the rare loot:<art|9477|Кольчугу Неукротимого Берсерка|#f26303|1>",0
157188,"%NICK% gets the rare loot:<art|9478|Поножи Неукротимого Берсерка|#f26303|1>",0
157189,"%NICK% gets the rare loot:<art|9480|Сапоги Неукротимого Берсерка|#f26303|1>",0
157190,"%NICK% gets the rare loot:<art|9482|Наплечники Неукротимого Берсерка|#f26303|1>",0
157191,"%NICK% gets the rare loot:<art|9481|Перчатки Неукротимого Берсерка|#f26303|1>",0
157192,"%NICK% gets the rare loot:<art|9483|Секиру Неукротимого Берсерка|#f26303|1>",0
157195,"%NICK% gets the rare loot:<art|8760|Амулет Неукротимого Берсерка|#f26303|1>",0
157196,"%NICK% gets the rare loot:<art|11596|Шлем Неукротимого мстителя|#dc0600|1>",0
157197,"%NICK% gets the rare loot:<art|11597|Броню Неукротимого мстителя|#dc0600|1>",0
157198,"%NICK% gets the rare loot:<art|11598|Кольчуга Неукротимого мстителя|#dc0600|1>",0
157199,"%NICK% gets the rare loot:<art|11599|Поножи Неукротимого мстителя|#dc0600|1>",0
157200,"%NICK% gets the rare loot:<art|11600|Сапоги Неукротимого мстителя|#dc0600|1>",0
157201,"%NICK% gets the rare loot:<art|11601|Наплечники Неукротимого мстителя|#dc0600|1>",0
157202,"%NICK% gets the rare loot:<art|11602|Перчатки Неукротимого мстителя|#dc0600|1>",0
157203,"%NICK% gets the rare loot:<art|11603|Топор Неукротимого мстителя|#dc0600|1>",0
157204,"%NICK% gets the rare loot:<art|12103|Кольцо Неукротимого мстителя|#dc0600|1>",0
157205,"%NICK% gets the rare loot:<art|12102|Амулет Неукротимого мстителя|#dc0600|1>",0
157235,"Opening the Certificate of Great Luck, %NICK%  gets:<art|11676|Сердце Духа Леса|#730d99|1>",0
157236,"Opening the Certificate of Great Luck, %NICK%  gets:<art|10506|Лист Денежного дерева|#0c00c4|1>",0
157238,"Opening the Certificate of Great Luck, %NICK%  gets:<art|6193|Руну Чемпионов|#dc0600|1>",0
157239,"Opening the Certificate of Great Luck, %NICK%  gets:<art|6338|Руну Ветеранов|#730d99|1>",0
219372,"<Вы стоите на небольшом островке посреди бесконечной пустоты. Мимо вас медленно проплывают останки давно забытой цивилизации.>",0
219373,"<Осмотреться.>",0
219374,"You played the gods and destroyed everything around you. And then they just jumped into the portal, leaving everyone and everything to die. To die, time after time... day after day... year after year... <Существо движется в вашу сторону, продолжая, словно в забытьи, сбивчиво бормотать что-то.>",0
219376,"<Прямо перед вами отвратительное человекоподобное существо. С нескрываемым интересом оно разглядывает вас некоторое время, после чего заходится жутким кашлем.> Wow... A man in these parts...",0
219378,"Child Equil asks me what happened here! Ha-ha-ha!  <Создание хохочет, после чего начинает громко кашлять.>  You... Khe-khe-khe... Destroyed this world! <Оно приближается к вам, вытянув свои неестественно длинные руки.>",0
219381,"Soon... <Кашель.> Very soon they will awaken... <Неразборчиво.> And then... then people will pay for everything...",0
222865,"razvigor-тунель1",0
222866,"Holzner-тунель1",0
222872,"Holzner-тунель2",0
224533,"""<i title=\\""Действие\\"">A</i>""",0
224572,"""<i title=\\""Логическая операция\\"">B</i>""",0
224618,"""<i title=\\""Численная операция\\"">I</i>""",0
228643,"<неизвестно>",0
230291,"It is recommended to use a combination of uppercase, uppercase letters and numbers for the password. It is undesirable to use common combinations, character nickname, date of birth and phone number, and other data related to your identity.<br>Be careful! You can recover your lost password only through a valid email address, which is used to log in to the character. If you use an outdated address, then contact the administration of the software to change it. почте <a href=""event:mailto:moders@tmgame.ru"">moders@tmgame.ru</a>.",0
256932,"You received a gift of <art|13723|Тыквенную семечку|#55625d|1>! Learn from the Headless Knight in Longholm how to grow a wonderful pumpkin from it, inside which lies a lot of useful things!",0
256934,"You received a gift of <art|13723|Тыквенную семечку|#55625d|1>! Learn from a Headless warrior in Khatoga how to grow a wonderful pumpkin from it, inside which lies a lot of useful things!",0
262934,"You received as a gift <art|14019|Разноцветные шарики|#f26303|2> and <art|14020|Шнур|#f26303|1>! Learn from the Snow Spirit in Longholm how to collect the longest garland and get more prizes!",0
262936,"You received as a gift <art|14019|Разноцветные шарики|#f26303|2> and <art|14020|Шнур|#f26303|1>! Find out at the Snow spirit in Chatge how to make a really long garland and get more prizes!",0
273862,"An errand from the headman has been delivered to you! Find out in the task log what you need to do to get <art|14057|Зелье мудреца|#f26303|1>.\n",0
313159,"<p>Вложив <a href=""http://tmgame.ru/info/artinfo.php?id=16070"">кленовый</a>, <a href=""http://tmgame.ru/info/artinfo.php?id=16071"">дубовый</a>, <a href=""http://tmgame.ru/info/artinfo.php?id=16072"">березовый</a>, <a href=""http://tmgame.ru/info/artinfo.php?id=16073"">рябиновый</a> и <a href=""http://tmgame.ru/info/artinfo.php?id=16074"">ивовый</a> leaves in this album, you will get 10 &nbsp;<a href=""http://tmgame.ru/info/artinfo.php?id=18562""> autumn coins</a>, allowing you to buy a variety of products in the Autumn store.&nbsp;</p><p>One album holds one collection of leaves.</p>",0
379328,"You helped collect 50 Valentines and got <art|16813|Медный ларчик любви|#55625d|1>.",0
379329,"You helped collect 150 Valentines and got <art|16814|Серебряный  ларчик любви|#00a92f|1>.",0
484550,"You have won a cash prize: <art|18093|Именная монета|#0c00c4|15>!",0
484551,"You have won a cash prize:  <art|18093|Именная монета|#0c00c4|5>!",0
484554,"You won <art|18094|Заговоренный сундук|#00a92f|1>!",0
485440,"<p>An ancient stone sign with a carved symbol of initiative, painstakingly assembled from many parts, <b>forever</b> increases initiative by <b>30</b> points. You can only collect such a platum once.</p>\n<!-- <p>Set из <a href=""http://w0.tmgame.ru/info/artinfo.php?id=18052"">обычного</a>, <a href=""https://w0.tmgame.ru/info/artinfo.php?id=18056"">заговоренного</a>, <a href=""http://w0.tmgame.ru/info/artinfo.php?id=18057"">волшебного</a>, <a href=""http://w0.tmgame.ru/info/artinfo.php?id=18058"">героического</a>, <a href=""http://w0.tmgame.ru/info/artinfo.php?id=18059"">эпического</a> и <a href=""http://w0.tmgame.ru/info/artinfo.php?id=18060"">легендарного</a> Platuma will give you a Golden Platum of Life, permanently increasing your health by 60 points.</p> --&gt;",0
502688,"<p>An ancient stone sign with a carved symbol of destruction, painstakingly assembled from many parts, <b>forever</b> increases destruction by <b>30</b> points. You can only collect such a platum once.</p>\n<!-- <p>Set из <a href=""http://w0.tmgame.ru/info/artinfo.php?id=18052"">обычного</a>, <a href=""https://w0.tmgame.ru/info/artinfo.php?id=18056"">заговоренного</a>, <a href=""http://w0.tmgame.ru/info/artinfo.php?id=18057"">волшебного</a>, <a href=""http://w0.tmgame.ru/info/artinfo.php?id=18058"">героического</a>, <a href=""http://w0.tmgame.ru/info/artinfo.php?id=18059"">эпического</a> и <a href=""http://w0.tmgame.ru/info/artinfo.php?id=18060"">легендарного</a> Platuma will give you a Golden Platum of Life, permanently increasing your health by 60 points.</p> --&gt;",0
506920,"<p>An ancient stone sign with a carved symbol of life, painstakingly assembled from many parts, <b>forever</b> increases health by <b>30</b> points. You can only collect such a platum once.</p>\n<!-- <p>Set из <a href=""http://w0.tmgame.ru/info/artinfo.php?id=18052"">обычного</a>, <a href=""https://w0.tmgame.ru/info/artinfo.php?id=18056"">заговоренного</a>, <a href=""http://w0.tmgame.ru/info/artinfo.php?id=18057"">волшебного</a>, <a href=""http://w0.tmgame.ru/info/artinfo.php?id=18058"">героического</a>, <a href=""http://w0.tmgame.ru/info/artinfo.php?id=18059"">эпического</a> и <a href=""http://w0.tmgame.ru/info/artinfo.php?id=18060"">легендарного</a> Platuma will give you a Golden Platum of Life, permanently increasing your health by 60 points.</p> --&gt;",0
520572,"<jsaction|showMessage(""Ваш уровень недостаточно высок для посещения столь опасного места."")>",0
